item_id,dept_id,cat_id,store_id,date,sales,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,sell_price,price_change_pct,is_weekend,day_of_week_num,month,year,snap_CA
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-13,20,26.0,28.0,33.0,33.142857,31.464285,2.48,0.0,0,4,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-14,35,20.0,34.0,28.0,32.0,31.0,2.48,0.0,1,5,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-15,61,35.0,42.0,60.0,32.142857,31.25,2.48,0.0,1,6,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-16,42,61.0,46.0,31.0,34.857143,31.285715,2.48,0.0,0,0,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-17,20,42.0,34.0,25.0,34.285713,31.678572,2.48,0.0,0,1,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-18,30,20.0,22.0,25.0,32.285713,31.5,2.48,0.0,0,2,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-19,25,30.0,26.0,23.0,33.42857,31.678572,2.48,0.0,0,3,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-20,19,25.0,20.0,37.0,33.285713,31.75,2.48,0.0,0,4,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-21,32,19.0,35.0,28.0,33.142857,31.107143,2.48,0.0,1,5,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_3,2016-05-22,42,32.0,61.0,41.0,32.714287,31.25,2.48,0.0,1,6,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-25,13,29.0,16.0,10.0,18.857143,15.678572,2.48,0.0,0,0,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-26,14,13.0,28.0,15.0,18.428572,15.785714,2.48,0.0,0,1,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-27,16,14.0,13.0,16.0,16.428572,15.75,2.48,0.0,0,2,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-28,14,16.0,15.0,9.0,16.857143,15.75,2.48,0.0,0,3,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-29,9,14.0,9.0,13.0,16.714285,15.928572,2.48,0.0,0,4,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-04-30,14,9.0,22.0,14.0,16.714285,15.785714,2.48,0.0,1,5,4,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-01,19,14.0,29.0,22.0,15.571428,15.785714,2.48,0.0,1,6,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-02,12,19.0,13.0,14.0,14.142858,15.678572,2.48,0.0,0,0,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-03,9,12.0,14.0,17.0,14.0,15.607142,2.48,0.0,0,1,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-04,13,9.0,16.0,10.0,13.285714,15.321428,2.48,0.0,0,2,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-05,5,13.0,14.0,13.0,12.857142,15.428572,2.48,0.0,0,3,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-06,10,5.0,9.0,17.0,11.571428,15.142858,2.48,0.0,0,4,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-07,15,10.0,14.0,17.0,11.714286,14.892858,2.48,0.0,1,5,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-08,20,15.0,19.0,19.0,11.857142,14.821428,2.48,0.0,1,6,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-09,13,20.0,12.0,21.0,12.0,14.857142,2.48,0.0,0,0,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-10,9,13.0,9.0,10.0,12.142858,14.571428,2.48,0.0,0,1,5,2016,1
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-11,5,9.0,13.0,14.0,12.142858,14.535714,2.48,0.0,0,2,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-12,10,5.0,5.0,15.0,11.0,14.214286,2.48,0.0,0,3,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-13,5,10.0,10.0,11.0,11.714286,14.035714,2.48,0.0,0,4,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-14,16,5.0,15.0,11.0,11.0,13.821428,2.48,0.0,1,5,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-15,8,16.0,20.0,19.0,11.142858,14.0,2.48,0.0,1,6,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-16,5,8.0,13.0,16.0,9.428572,13.607142,2.48,0.0,0,0,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-17,10,5.0,9.0,28.0,8.285714,13.214286,2.48,0.0,0,1,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-18,24,10.0,5.0,13.0,8.428572,12.571428,2.48,0.0,0,2,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-19,7,24.0,10.0,15.0,11.142858,12.964286,2.48,0.0,0,3,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-20,11,7.0,5.0,9.0,10.714286,12.678572,2.48,0.0,0,4,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-21,9,11.0,16.0,22.0,11.571428,12.75,2.48,0.0,1,5,5,2016,0
FOODS_3_587,FOODS_3,FOODS,CA_4,2016-05-22,13,9.0,8.0,29.0,10.571428,12.285714,2.48,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-25,5,26.0,17.0,7.0,19.714285,19.071428,1.0,0.0,0,0,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-26,29,5.0,19.0,17.0,18.0,19.0,1.0,0.0,0,1,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-27,9,29.0,15.0,9.0,19.428572,19.428572,1.0,0.0,0,2,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-28,17,9.0,20.0,19.0,18.571428,19.428572,1.0,0.0,0,3,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-29,29,17.0,17.0,17.0,18.142857,19.357143,1.0,0.0,0,4,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-04-30,28,29.0,24.0,33.0,19.857143,19.785715,1.0,0.0,1,5,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-01,25,28.0,26.0,28.0,20.428572,19.607143,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-02,12,25.0,5.0,40.0,20.285715,19.5,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-03,19,12.0,29.0,14.0,21.285715,18.5,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-04,24,19.0,9.0,19.0,19.857143,18.678572,1.0,0.0,0,2,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-05,8,24.0,17.0,15.0,22.0,18.857143,1.0,0.0,0,3,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-06,19,8.0,29.0,14.0,20.714285,18.607143,1.0,0.0,0,4,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-07,37,19.0,28.0,22.0,19.285715,18.785715,1.0,0.0,1,5,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-08,25,37.0,25.0,25.0,20.571428,19.321428,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-09,16,25.0,12.0,11.0,20.571428,19.321428,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-10,28,16.0,19.0,9.0,21.142857,19.5,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-11,10,28.0,24.0,15.0,22.428572,20.178572,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-12,19,10.0,8.0,12.0,20.428572,20.0,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-13,25,19.0,19.0,15.0,22.0,20.25,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-14,25,25.0,37.0,24.0,22.857143,20.607143,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-15,28,25.0,25.0,31.0,21.142857,20.642857,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-16,6,28.0,16.0,17.0,21.571428,20.535715,1.0,0.0,0,0,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-17,15,6.0,28.0,19.0,20.142857,20.142857,1.0,0.0,0,1,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-18,14,15.0,10.0,15.0,18.285715,20.0,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-19,29,14.0,19.0,20.0,18.857143,19.964285,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-20,29,29.0,25.0,17.0,20.285715,20.285715,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-21,17,29.0,25.0,24.0,20.857143,20.714285,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_1,2016-05-22,45,17.0,28.0,26.0,19.714285,20.464285,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-25,14,17.0,4.0,10.0,12.0,13.0,1.0,0.0,0,0,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-26,16,14.0,10.0,16.0,13.428572,13.142858,1.0,0.0,0,1,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-27,5,16.0,6.0,11.0,14.285714,13.142858,1.0,0.0,0,2,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-28,8,5.0,11.0,5.0,14.142858,12.928572,1.0,0.0,0,3,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-29,15,8.0,11.0,12.0,13.714286,13.035714,1.0,0.0,0,4,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-04-30,16,15.0,25.0,25.0,14.285714,13.142858,1.0,0.0,1,5,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-01,11,16.0,17.0,15.0,13.0,12.821428,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-02,5,11.0,14.0,15.0,12.142858,12.678572,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-03,6,5.0,16.0,7.0,10.857142,12.321428,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-04,4,6.0,5.0,8.0,9.428572,12.285714,1.0,0.0,0,2,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-05,8,4.0,8.0,13.0,9.285714,12.142858,1.0,0.0,0,3,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-06,10,8.0,15.0,17.0,9.285714,11.964286,1.0,0.0,0,4,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-07,13,10.0,16.0,17.0,8.571428,11.714286,1.0,0.0,1,5,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-08,21,13.0,11.0,16.0,8.142858,11.571428,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-09,9,21.0,5.0,8.0,9.571428,11.75,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-10,6,9.0,6.0,19.0,10.142858,11.785714,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-11,13,6.0,4.0,5.0,10.142858,11.321428,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-12,8,13.0,8.0,11.0,11.428572,11.607142,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-13,14,8.0,10.0,24.0,11.428572,11.5,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-14,16,14.0,13.0,14.0,12.0,11.142858,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-15,11,16.0,21.0,12.0,12.428572,11.214286,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-16,6,11.0,9.0,4.0,11.0,11.178572,1.0,0.0,0,0,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-17,10,6.0,6.0,10.0,10.571428,11.25,1.0,0.0,0,1,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-18,8,10.0,13.0,6.0,11.142858,11.25,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-19,14,8.0,8.0,11.0,10.428572,11.321428,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-20,12,14.0,14.0,11.0,11.285714,11.428572,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-21,29,12.0,16.0,25.0,11.0,11.464286,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_2,2016-05-22,24,29.0,11.0,17.0,12.857142,11.607142,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-25,17,15.0,40.0,14.0,37.0,34.535713,1.0,0.0,0,0,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-26,34,17.0,31.0,31.0,33.714287,34.642857,1.0,0.0,0,1,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-27,33,34.0,42.0,14.0,34.142857,34.75,1.0,0.0,0,2,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-28,26,33.0,24.0,44.0,32.857143,35.42857,1.0,0.0,0,3,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-29,43,26.0,55.0,46.0,33.142857,34.785713,1.0,0.0,0,4,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-04-30,40,43.0,52.0,38.0,31.428572,34.67857,1.0,0.0,1,5,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-01,26,40.0,15.0,14.0,29.714285,34.75,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-02,35,26.0,17.0,8.0,31.285715,35.17857,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-03,17,35.0,34.0,37.0,33.857143,36.142857,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-04,44,17.0,33.0,37.0,31.428572,35.42857,1.0,0.0,0,2,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-05,29,44.0,26.0,39.0,33.0,35.67857,1.0,0.0,0,3,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-06,42,29.0,43.0,41.0,33.42857,35.32143,1.0,0.0,0,4,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-07,55,42.0,40.0,63.0,33.285713,35.357143,1.0,0.0,1,5,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-08,50,55.0,26.0,29.0,35.42857,35.07143,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-09,33,50.0,35.0,21.0,38.857143,35.82143,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-10,34,33.0,17.0,48.0,38.57143,36.25,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-11,22,34.0,44.0,32.0,41.0,35.75,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-12,27,22.0,29.0,28.0,37.857143,35.392857,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-13,50,27.0,42.0,47.0,37.57143,35.357143,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-14,31,50.0,55.0,26.0,38.714287,35.464287,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-15,52,31.0,50.0,51.0,35.285713,35.642857,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-16,61,52.0,33.0,40.0,35.57143,35.67857,1.0,0.0,0,0,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-17,90,61.0,34.0,31.0,39.57143,36.42857,1.0,0.0,0,1,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-18,56,90.0,22.0,42.0,47.57143,38.535713,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-19,58,56.0,27.0,24.0,52.42857,39.035713,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-20,69,58.0,50.0,55.0,56.857143,40.25,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-21,101,69.0,31.0,52.0,59.57143,40.75,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_3,2016-05-22,78,101.0,52.0,15.0,69.57143,42.5,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-25,1,4.0,10.0,4.0,5.142857,6.071429,1.0,0.0,0,0,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-26,4,1.0,9.0,10.0,3.857143,5.964286,1.0,0.0,0,1,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-27,7,4.0,5.0,5.0,3.142857,5.75,1.0,0.0,0,2,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-28,5,7.0,1.0,8.0,3.4285715,5.821429,1.0,0.0,0,3,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-29,11,5.0,2.0,4.0,4.0,5.714286,1.0,0.0,0,4,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-04-30,14,11.0,5.0,7.0,5.285714,5.964286,1.0,0.0,1,5,4,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-01,10,14.0,4.0,11.0,6.571429,6.214286,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-02,2,10.0,1.0,4.0,7.428571,6.178571,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-03,9,2.0,4.0,7.0,7.571429,6.107143,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-04,7,9.0,7.0,4.0,8.285714,6.178571,1.0,0.0,0,2,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-05,8,7.0,5.0,4.0,8.285714,6.285714,1.0,0.0,0,3,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-06,3,8.0,11.0,5.0,8.714286,6.428571,1.0,0.0,0,4,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-07,17,3.0,14.0,7.0,7.571429,6.357143,1.0,0.0,1,5,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-08,20,17.0,10.0,7.0,8.0,6.714286,1.0,0.0,1,6,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-09,15,20.0,2.0,2.0,9.428572,7.178571,1.0,0.0,0,0,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-10,7,15.0,9.0,5.0,11.285714,7.642857,1.0,0.0,0,1,5,2016,1
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-11,6,7.0,7.0,7.0,11.0,7.714286,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-12,11,6.0,8.0,4.0,10.857142,7.678571,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-13,7,11.0,3.0,9.0,11.285714,7.928571,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-14,17,7.0,17.0,10.0,11.857142,7.857143,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-15,3,17.0,20.0,10.0,11.857142,8.107142,1.0,0.0,1,6,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-16,4,3.0,15.0,10.0,9.428572,7.857143,1.0,0.0,0,0,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-17,17,4.0,7.0,9.0,7.857143,7.642857,1.0,0.0,0,1,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-18,2,17.0,6.0,5.0,9.285714,7.928571,1.0,0.0,0,2,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-19,5,2.0,11.0,1.0,8.714286,7.821429,1.0,0.0,0,3,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-20,3,5.0,7.0,2.0,7.857143,7.964286,1.0,0.0,0,4,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-21,5,3.0,17.0,5.0,7.285714,8.0,1.0,0.0,1,5,5,2016,0
FOODS_3_681,FOODS_3,FOODS,CA_4,2016-05-22,27,5.0,3.0,4.0,5.571429,8.0,1.0,0.0,1,6,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-25,10,27.0,15.0,11.0,15.714286,18.75,1.58,0.0,0,0,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-26,6,10.0,6.0,4.0,15.0,18.714285,1.58,0.0,0,1,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-27,10,6.0,10.0,13.0,15.0,18.785715,1.58,0.0,0,2,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-28,7,10.0,12.0,19.0,15.0,18.678572,1.58,0.0,0,3,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-29,16,7.0,18.0,29.0,14.285714,18.25,1.58,0.0,0,4,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-04-30,38,16.0,22.0,40.0,14.0,17.785715,1.58,0.0,1,5,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-01,44,38.0,27.0,23.0,16.285715,17.714285,1.58,0.0,1,6,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-02,21,44.0,10.0,25.0,18.714285,18.464285,1.58,0.0,0,0,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-03,16,21.0,6.0,19.0,20.285715,18.321428,1.58,0.0,0,1,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-04,13,16.0,10.0,15.0,21.714285,18.214285,1.58,0.0,0,2,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-05,20,13.0,7.0,15.0,22.142857,18.142857,1.58,0.0,0,3,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-06,16,20.0,16.0,18.0,24.0,18.321428,1.58,0.0,0,4,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-07,23,16.0,38.0,33.0,24.0,18.25,1.58,0.0,1,5,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-08,37,23.0,44.0,25.0,21.857143,17.892857,1.58,0.0,1,6,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-09,5,37.0,21.0,7.0,20.857143,18.321428,1.58,0.0,0,0,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-10,6,5.0,16.0,5.0,18.571428,18.25,1.58,0.0,0,1,5,2016,1
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-11,5,6.0,13.0,11.0,17.142857,18.285715,1.58,0.0,0,2,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-12,21,5.0,20.0,9.0,16.0,18.071428,1.58,0.0,0,3,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-13,17,21.0,16.0,20.0,16.142857,18.5,1.58,0.0,0,4,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-14,40,17.0,23.0,37.0,16.285715,18.392857,1.58,0.0,1,5,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-15,34,40.0,37.0,37.0,18.714285,18.5,1.58,0.0,1,6,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-16,17,34.0,5.0,15.0,18.285715,18.392857,1.58,0.0,0,0,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-17,15,17.0,6.0,6.0,20.0,18.464285,1.58,0.0,0,1,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-18,18,15.0,5.0,10.0,21.285715,18.785715,1.58,0.0,0,2,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-19,18,18.0,21.0,12.0,23.142857,19.071428,1.58,0.0,0,3,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-20,20,18.0,17.0,18.0,22.714285,19.285715,1.58,0.0,0,4,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-21,21,20.0,40.0,22.0,23.142857,19.357143,1.58,0.0,1,5,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_1,2016-05-22,23,21.0,34.0,27.0,20.428572,19.321428,1.58,0.0,1,6,5,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_2,2016-04-25,16,24.0,26.0,5.0,17.857143,16.678572,1.58,0.0,0,0,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_2,2016-04-26,12,16.0,13.0,14.0,16.428572,17.071428,1.58,0.0,0,1,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_2,2016-04-27,10,12.0,7.0,10.0,16.285715,17.0,1.58,0.0,0,2,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_2,2016-04-28,13,10.0,15.0,9.0,16.714285,17.0,1.58,0.0,0,3,4,2016,0
FOODS_3_714,FOODS_3,FOODS,CA_2,2016-04-29,19,13.0,18.0,25.0,16.428572,17.142857,1.58,0.0,0,4,4,2016,0
